county,fips_code,pop_density,state,total_pop
Lake County,30047,7.71289006857083,Montana,29774
Lewis and Clark County,30049,7.48864201778072,Montana,67077
Liberty County,30051,0.615610723803374,Montana,2280
Lincoln County,30053,2.06896594549494,Montana,19358
McCone County,30055,0.238188063699479,Montana,1630
Madison County,30057,0.884294427327434,Montana,8218
Meagher County,30059,0.317680163643264,Montana,1968
Mineral County,30061,1.33310128570151,Montana,4211
Missoula County,30063,17.2700086788915,Montana,115983
Musselshell County,30065,0.993063276792967,Montana,4807
Park County,30067,2.2382451014786,Montana,16246
Petroleum County,30069,0.100745144084347,Montana,432
Phillips County,30071,0.309754319083627,Montana,4124
Pondera County,30073,1.43644547037516,Montana,6044
Powder River County,30075,0.189527657125451,Montana,1619
Powell County,30077,1.13886461299252,Montana,6861
Prairie County,30079,0.298369404534263,Montana,1342
Ravalli County,30081,6.76640377808936,Montana,41902
Richland County,30083,2.10431503800759,Montana,11360
Roosevelt County,30085,1.84136756089834,Montana,11228
Rosebud County,30087,0.713128729279225,Montana,9250
Sanders County,30089,1.61146273488614,Montana,11521
Sheridan County,30091,0.823443132169081,Montana,3574
Silver Bow County,30093,18.7215497841525,Montana,34814
Stillwater County,30095,2.02211171510394,Montana,9410
Sweet Grass County,30097,0.760133428840551,Montana,3653
Teton County,30099,1.03341161101646,Montana,6080
Toole County,30101,1.00325234045333,Montana,4976
Treasure County,30103,0.306812412218308,Montana,777
Valley County,30105,0.590349696305137,Montana,7532
Wheatland County,30107,0.583300336172649,Montana,2149
Wibaux County,30109,0.510539111008718,Montana,1175
Yellowstone County,30111,23.1379782522651,Montana,157816
Adams County,31001,21.6489607989518,Nebraska,31583
Antelope County,31003,2.8699707526244,Nebraska,6372
Arthur County,31005,0.225609394168778,Nebraska,418
Banner County,31007,0.360122313246362,Nebraska,696
Blaine County,31009,0.260774045385267,Nebraska,480
Boone County,31011,2.98790994793715,Nebraska,5313
Box Butte County,31013,3.98169516670638,Nebraska,11089
Boyd County,31015,1.46021496413722,Nebraska,2042
Brown County,31017,0.944584304636339,Nebraska,2988
Buffalo County,31019,19.5519431720854,Nebraska,49030
Burt County,31021,5.12723303791357,Nebraska,6528
Butler County,31023,5.32515098283345,Nebraska,8067
Cass County,31025,17.8048770287589,Nebraska,25702
Cedar County,31027,4.44549923790723,Nebraska,8523
Chase County,31029,1.61189125278363,Nebraska,3734
Cherry County,31031,0.375076077963537,Nebraska,5790
Cheyenne County,31033,3.17973873678606,Nebraska,9852
Clay County,31035,4.20449580583597,Nebraska,6232
Colfax County,31037,10.0922905170012,Nebraska,10760
Cuming County,31039,6.08465230596053,Nebraska,8991
Custer County,31041,1.62350383541808,Nebraska,10830
Dakota County,31043,29.684874810546,Nebraska,20317
Dawes County,31045,2.45958142146636,Nebraska,8896
Dawson County,31047,9.07203621083664,Nebraska,23804
Deuel County,31049,1.66255713091417,Nebraska,1894
Dixon County,31051,4.65972492161369,Nebraska,5746
Dodge County,31053,26.7706484394887,Nebraska,36683
Douglas County,31055,656.484639494118,Nebraska,554992
Dundy County,31057,0.849301948379989,Nebraska,2023
Fillmore County,31059,3.74043053727109,Nebraska,5574
Franklin County,31061,2.01561550842734,Nebraska,3006
Frontier County,31063,1.03356072085152,Nebraska,2609
Furnas County,31065,2.56960606739551,Nebraska,4786
Gage County,31067,9.79242862750191,Nebraska,21595
Garden County,31069,0.421092293754498,Nebraska,1860
Garfield County,31071,1.33938409513559,Nebraska,1975
Gosper County,31073,1.69810587211778,Nebraska,2015
Grant County,31075,0.356844403233345,Nebraska,718
Greeley County,31077,1.63300795150737,Nebraska,2410
Hall County,31079,43.3474635102023,Nebraska,61343
Hamilton County,31081,6.53932354132214,Nebraska,9178
Harlan County,31083,2.39837380879922,Nebraska,3438
Hayes County,31085,0.510607003899133,Nebraska,943
Hitchcock County,31087,1.54616519453113,Nebraska,2843
Holt County,31089,1.63970399411138,Nebraska,10245
Hooker County,31091,0.369954721669927,Nebraska,691
Howard County,31093,4.34361427159064,Nebraska,6405
Jefferson County,31095,4.86749085015327,Nebraska,7188
Johnson County,31097,5.33560115033384,Nebraska,5197
Kearney County,31099,4.90029067362028,Nebraska,6552
Keith County,31101,2.94559231852661,Nebraska,8099
Keya Paha County,31103,0.395553505926919,Nebraska,792
Kimball County,31105,1.48746439864802,Nebraska,3667
Knox County,31107,2.9468558549844,Nebraska,8460
Lancaster County,31109,142.947394477437,Nebraska,310094
Lincoln County,31111,5.33543314668161,Nebraska,35433
Logan County,31113,0.599457131216018,Nebraska,886
Loup County,31115,0.400818444954463,Nebraska,585
McPherson County,31117,0.204069378950085,Nebraska,454
Madison County,31119,23.7100431637209,Nebraska,35164
Merrick County,31121,6.20097582459099,Nebraska,7803
Morrill County,31123,1.31273476355259,Nebraska,4841
Nance County,31125,3.1071153203989,Nebraska,3554
Nemaha County,31127,6.63822944204127,Nebraska,7004
Nuckolls County,31129,2.86981090350074,Nebraska,4275
Otoe County,31131,9.96888388117061,Nebraska,15896
Pawnee County,31133,2.39682247547942,Nebraska,2676
Perkins County,31135,1.27063746410747,Nebraska,2907
Phelps County,31137,6.5233784931424,Nebraska,9120
Pierce County,31139,4.82047882841994,Nebraska,7157
Platte County,31141,18.9373963709792,Nebraska,33063
Polk County,31143,4.62869233044292,Nebraska,5255
Red Willow County,31145,5.81894875039885,Nebraska,10806
Richardson County,31147,5.60359394491297,Nebraska,8009
Rock County,31149,0.516950977246272,Nebraska,1350
Saline County,31151,9.60982096368844,Nebraska,14288
Sarpy County,31153,289.149894802232,Nebraska,178351
Saunders County,31155,10.8190627606384,Nebraska,21024
Scotts Bluff County,31157,18.9313308782629,Nebraska,36255
Seward County,31159,11.5723311541851,Nebraska,17127
Sheridan County,31161,0.827895093745511,Nebraska,5234
Sherman County,31163,2.07575732093524,Nebraska,3042
Sioux County,31165,0.236515050802556,Nebraska,1266
Stanton County,31167,5.41038032263963,Nebraska,5992
Thayer County,31169,3.43033265513656,Nebraska,5098
Thomas County,31171,0.34932772191334,Nebraska,645
Thurston County,31173,7.00427630982834,Nebraska,7140
Valley County,31175,2.87072990488744,Nebraska,4224
Washington County,31177,20.0191076089956,Nebraska,20219
Wayne County,31179,8.1654747626223,Nebraska,9367
Webster County,31181,2.39822492994331,Nebraska,3571
Wheeler County,31183,0.551782333629999,Nebraska,822
York County,31185,9.30608276349161,Nebraska,13799
Churchill County,32001,1.88016907180365,Nevada,24010
Clark County,32003,104.777362384789,Nevada,2141574
Douglas County,32005,26.0193516637678,Nevada,47828
Elko County,32007,1.17504652080958,Nevada,52252
Esmeralda County,32009,0.105744821409066,Nevada,981
Eureka County,32011,0.169210084482198,Nevada,1830
Humboldt County,32013,0.676985020197229,Nevada,16904
Lander County,32015,0.40409748685421,Nevada,5746
Lincoln County,32017,0.187869851263538,Nevada,5174
Lyon County,32019,10.2553006223409,Nevada,53155
Mineral County,32021,0.457621869471935,Nevada,4448
Nye County,32023,0.928097867904669,Nevada,43705
Pershing County,32027,0.422841717709699,Nevada,6611
Storey County,32029,5.76438580987713,Nevada,3941
Washoe County,32031,27.6022977726726,Nevada,450486
White Pine County,32033,0.423622182525409,Nevada,9737
Carson City,32510,145.372151346259,Nevada,54467
Belknap County,33001,58.2644725063166,New Hampshire,60640
Carroll County,33003,19.8217429003634,New Hampshire,47840
Cheshire County,33005,41.6654089727979,New Hampshire,76263
Coos County,33007,6.89299389344942,New Hampshire,32038
Grafton County,33009,20.2951261468896,New Hampshire,89811
Hillsborough County,33011,181.077080499526,New Hampshire,411087
Merrimack County,33013,61.855704143937,New Hampshire,149452
Rockingham County,33015,169.417981016389,New Hampshire,305129
Strafford County,33017,134.708387712718,New Hampshire,128237
Sullivan County,33019,30.9754478164126,New Hampshire,43125
Atlantic County,34001,186.644512578803,New Jersey,268539
Bergen County,34003,1542.51463078774,New Jersey,929999
Burlington County,34005,215.610717844953,New Jersey,446367
Camden County,34007,885.001303194233,New Jersey,507367
Cape May County,34009,143.851131841752,New Jersey,93705
Cumberland County,34011,122.533902077342,New Jersey,153400
Essex County,34013,2430.06238473315,New Jersey,793555
Gloucester County,34015,348.783328002467,New Jersey,290852
Hudson County,34017,5589.05694996684,New Jersey,668631
Hunterdon County,34019,112.855259073167,New Jersey,125051
Mercer County,34021,634.394958878231,New Jersey,368762
Middlesex County,34023,1032.24836604565,New Jersey,826698
Monmouth County,34025,514.106567301996,New Jersey,623387
Morris County,34027,414.453485239917,New Jersey,494383
Ocean County,34029,363.721800368882,New Jersey,591939
Passaic County,34031,1046.23333809151,New Jersey,504041
Salem County,34033,73.6916046347258,New Jersey,63336
Somerset County,34035,422.319081502863,New Jersey,330176
Sussex County,34037,105.91748959082,New Jersey,142298
Union County,34039,2077.9430593196,New Jersey,553066
Warren County,34041,115.107623911917,New Jersey,106293
Bernalillo County,35001,225.323559582085,New Mexico,677692
Catron County,35003,0.197339545334343,New Mexico,3539
Chaves County,35005,4.16568365806523,New Mexico,65459
Cibola County,35006,2.29433925414903,New Mexico,26978
Colfax County,35007,1.26917293644793,New Mexico,12353
Curry County,35009,13.7905624746818,New Mexico,50199
De Baca County,35011,0.342373575520751,New Mexico,2060
Doña Ana County,35013,21.8326251158127,New Mexico,215338
Eddy County,35015,5.30993233632184,New Mexico,57437
Grant County,35017,2.7351427146915,New Mexico,28061
Guadalupe County,35019,0.558424840099128,New Mexico,4382
Harding County,35021,0.0833793050914616,New Mexico,459
Hidalgo County,35023,0.490812579485854,New Mexico,4371
Lea County,35025,6.16554632882984,New Mexico,70126
Lincoln County,35027,1.55699925634728,New Mexico,19482
Los Alamos County,35028,64.9018605269554,New Mexico,18356
Luna County,35029,3.15939771804422,New Mexico,24264
McKinley County,35031,5.16030339625025,New Mexico,72849
Mora County,35033,0.914618966858049,New Mexico,4563
Otero County,35035,3.83879753290973,New Mexico,65745
Quay County,35037,1.12489908444062,New Mexico,8373
Rio Arriba County,35039,2.589464260407,New Mexico,39307
Roosevelt County,35041,3.0175638902858,New Mexico,19117
Sandoval County,35043,14.6494872160229,New Mexico,140769
San Juan County,35045,8.9194931305282,New Mexico,127455
San Miguel County,35047,2.29248222295196,New Mexico,28034
Santa Fe County,35049,30.1017089438977,New Mexico,148917
Sierra County,35051,1.0282338731565,New Mexico,11135
Socorro County,35053,0.987564720796829,New Mexico,17000
Taos County,35055,5.76565772966595,New Mexico,32888
Torrance County,35057,1.79996145030814,New Mexico,15595
Union County,35059,0.421424885932035,New Mexico,4175
Valencia County,35061,27.4918596066579,New Mexico,75956
Albany County,36001,227.02996827927,New York,307426
Allegany County,36003,17.6385883759066,New York,47025
Bronx County,36005,13202.5153048954,New York,1437872
Broome County,36007,106.343621292156,New York,194402
Cattaraugus County,36009,22.9255780072106,New York,77686
Cayuga County,36011,43.4727628017028,New York,77868
Chautauqua County,36013,47.2168675892309,New York,129656
Chemung County,36015,81.2673542091461,New York,85740
Chenango County,36017,20.8901345708223,New York,48348
Clinton County,36019,30.0598474694122,New York,80794
Columbia County,36021,37.0605209147466,New York,60919
Cortland County,36023,37.2522156947986,New York,48123
Delaware County,36025,12.1798207601281,New York,45502
Dutchess County,36027,142.617335504333,New York,293894
Erie County,36029,340.609971003819,New York,919866
Essex County,36031,8.12418289523024,New York,37751
Franklin County,36033,12.0133370232406,New York,50692
Fulton County,36035,41.8808819984544,New York,53743
Genesee County,36037,45.5173396120714,New York,58112
Greene County,36039,28.4087164523863,New York,47617
Hamilton County,36041,1.02855627642957,New York,4575
Herkimer County,36043,17.0974541263038,New York,62505
Jefferson County,36045,34.8299627651909,New York,114448
Kings County,36047,14475.0254388117,New York,2600747
Lewis County,36049,8.09346087624435,New York,26719
Livingston County,36051,39.0568321228063,New York,63907
Madison County,36053,42.0726108242752,New York,71359
Monroe County,36055,437.46040770619,New York,744248
Montgomery County,36057,47.3398750969587,New York,49426
Nassau County,36059,1840.44398406769,New York,1356564
New York County,36061,27819.8048012476,New York,1632480
Niagara County,36063,156.483123086658,New York,211704
Oneida County,36065,73.4992781713988,New York,230782
Onondaga County,36067,230.277362248048,New York,464242
Ontario County,36069,65.6280504128795,New York,109472
Orange County,36071,179.774078339202,New York,378227
Orleans County,36073,40.6318800387275,New York,41175
Oswego County,36075,48.3229962298602,New York,119104
Otsego County,36077,23.2202272251944,New York,60244
Putnam County,36079,166.078240580631,New York,99070
Queens County,36081,8158.43715313306,New York,2298513
Rensselaer County,36083,94.346143197678,New York,159431
Richmond County,36085,3182.46932315142,New York,474101
Rockland County,36087,720.588009040727,New York,323686
St. Lawrence County,36089,15.7881056115879,New York,109558
Saratoga County,36091,108.384222279145,New York,227377
Schenectady County,36093,292.309965598494,New York,154883
Schoharie County,36095,19.474654153638,New York,31364
Schuyler County,36097,21.1569680947136,New York,17992
Seneca County,36099,41.2832183513443,New York,34612
Steuben County,36101,26.9129173214039,New York,96927
Suffolk County,36103,630.068153353716,New York,1487901
Sullivan County,36105,29.9948504938301,New York,75211
Tioga County,36107,36.5136992174151,New York,49045
Tompkins County,36109,83.7555901184546,New York,102962
Ulster County,36111,61.5789541709678,New York,179303
Warren County,36113,28.7068420833038,New York,64480
Washington County,36115,28.7209593371976,New York,61828
Wayne County,36117,58.0953851283472,New York,90856
Westchester County,36119,868.763066558485,New York,968815
Wyoming County,36121,26.4229817375352,New York,40565
Yates County,36123,28.5560729556019,New York,25009
Alamance County,37001,146.419511656808,North Carolina,160576
Alexander County,37003,55.1251943672117,North Carolina,37119
Alleghany County,37005,18.0744226914008,North Carolina,10973
Anson County,37007,18.384600030883,North Carolina,25306
Ashe County,37009,24.3309623025848,North Carolina,26786
Avery County,37011,27.3196093577784,North Carolina,17501
Beaufort County,37013,21.92453498485,North Carolina,47243
Bertie County,37015,10.8478928891382,North Carolina,19644
Bladen County,37017,14.9071817006354,North Carolina,33778
Brunswick County,37019,57.6797613439357,North Carolina,126860
Buncombe County,37021,149.662506090872,North Carolina,254474
Burke County,37023,68.4225402243607,North Carolina,89712
Cabarrus County,37025,215.313756332703,North Carolina,201448
Caldwell County,37027,66.9117179161751,North Carolina,81779
Camden County,37029,16.7837129422984,North Carolina,10447
Carteret County,37031,52.422756044479,North Carolina,68920
Caswell County,37033,20.6464107271961,North Carolina,22746
Catawba County,37035,150.766073781543,North Carolina,156729
Chatham County,37037,39.527301860128,North Carolina,69791
Cherokee County,37039,23.4507535709125,North Carolina,27668
Chowan County,37041,31.7657369635657,North Carolina,14205
Clay County,37043,19.4197421979206,North Carolina,10813
Cleveland County,37045,80.811658964755,North Carolina,97159
Columbus County,37047,23.1686056433617,North Carolina,56293
Craven County,37049,56.326585997887,North Carolina,103082
Cumberland County,37051,196.497859730551,North Carolina,332106
Currituck County,37053,38.0238775623596,North Carolina,25796
Dare County,37055,36.0092919105878,North Carolina,35741
Davidson County,37057,114.931699340305,North Carolina,164664
Davie County,37059,61.4831330598108,North Carolina,41991
Duplin County,37061,27.9893416461902,North Carolina,59062
Durham County,37063,413.06619308612,North Carolina,306457
Edgecombe County,37065,40.7405047681012,North Carolina,53332
Forsyth County,37067,351.818409000107,North Carolina,371573
Franklin County,37069,50.9532015099171,North Carolina,64902
Gaston County,37071,235.083409533329,North Carolina,216585
Gates County,37073,13.1072768685675,North Carolina,11563
Graham County,37075,11.3159965645021,North Carolina,8557
Granville County,37077,42.7288844667276,North Carolina,58874
Greene County,37079,30.4088689701276,North Carolina,21008
Guilford County,37081,312.988330289208,North Carolina,523582
Halifax County,37083,27.6009041605302,North Carolina,51737
Harnett County,37085,84.588975370979,North Carolina,130361
Haywood County,37087,42.151368754817,North Carolina,60433
Henderson County,37089,117.63824081995,North Carolina,113625
Hertford County,37091,26.4056869512436,North Carolina,24153
Hoke County,37093,52.6909917661792,North Carolina,53239
Hyde County,37095,3.4005168802052,North Carolina,5393
Iredell County,37097,116.010548681675,North Carolina,172525
Jackson County,37099,33.2153382599592,North Carolina,42256
Johnston County,37101,93.2873152867288,North Carolina,191172
Jones County,37103,7.94127332458665,North Carolina,9695
Lee County,37105,91.0147226202465,North Carolina,60125
Lenoir County,37107,55.3650714833485,North Carolina,57227
Lincoln County,37109,106.288568138999,North Carolina,81441
McDowell County,37111,39.5874415520614,North Carolina,45109
Macon County,37113,25.7683988640691,North Carolina,34410
Madison County,37115,18.3813154925015,North Carolina,21405
Martin County,37117,19.5020000597867,North Carolina,23054
Mecklenburg County,37119,777.490679020465,North Carolina,1054314
Mitchell County,37121,26.2459688224904,North Carolina,15040
Montgomery County,37123,21.474539034621,North Carolina,27338
Moore County,37125,52.9220807721414,North Carolina,95629
Nash County,37127,67.1574810739487,North Carolina,94003
New Hanover County,37129,450.441761812079,North Carolina,224231
Northampton County,37131,14.5233689362914,North Carolina,20186
Onslow County,37133,98.2620127432532,North Carolina,193912
Orange County,37135,138.828001863802,North Carolina,142938
Pamlico County,37137,14.6201718871648,North Carolina,12742
Pasquotank County,37139,67.1849808371005,North Carolina,39479
Pender County,37141,26.1538678361341,North Carolina,59020
Perquimans County,37143,21.0264128004752,North Carolina,13459
Person County,37145,38.6806351354581,North Carolina,39305
Pitt County,37147,104.977444524324,North Carolina,177372
Polk County,37149,33.2322778392825,North Carolina,20458
Randolph County,37151,70.5548752774753,North Carolina,142958
Richmond County,37153,36.8322533514693,North Carolina,45189
Robeson County,37155,54.3898502965123,North Carolina,133442
Rockingham County,37157,62.3011904217537,North Carolina,91270
Rowan County,37159,105.384269738565,North Carolina,139605
Rutherford County,37161,45.4305763206679,North Carolina,66532
Sampson County,37163,25.9500712789802,North Carolina,63561
Scotland County,37165,42.660629832262,North Carolina,35262
Stanly County,37167,59.7183546413079,North Carolina,61114
Stokes County,37169,39.4732311618611,North Carolina,45905
Surry County,37171,52.1554812049529,North Carolina,72099
Swain County,37173,10.4286588652953,North Carolina,14254
Transylvania County,37175,34.1920020784264,North Carolina,33513
Tyrrell County,37177,4.0697401943367,North Carolina,4119
Union County,37179,138.34154055311,North Carolina,226694
Vance County,37181,68.0456695818943,North Carolina,44482
Wake County,37183,484.029322859142,North Carolina,1046558
Warren County,37185,18.0248036504099,North Carolina,20033
Washington County,37187,13.5449506720942,North Carolina,12156
Watauga County,37189,66.8804341673574,North Carolina,54117
Wayne County,37191,86.4343321131916,North Carolina,124002
Wilkes County,37193,35.0313463388409,North Carolina,68460
Wilson County,37195,85.4358274190614,North Carolina,81336
Yadkin County,37197,43.4180624285547,North Carolina,37665
Yancey County,37199,21.8216170882478,North Carolina,17667
Adams County,38001,0.919113297788114,North Dakota,2351
Barnes County,38003,2.80499578011216,North Dakota,10836
Benson County,38005,1.91460249713335,North Dakota,6886
Billings County,38007,0.317931699135699,North Dakota,946
Bottineau County,38009,1.52480916299402,North Dakota,6589
Bowman County,38011,1.06170647327122,North Dakota,3195
Burke County,38013,0.774245881869597,North Dakota,2213
Burleigh County,38015,22.1694150960771,North Dakota,93737
Cass County,38017,38.1081885053288,North Dakota,174202
Cavalier County,38019,0.991599940895769,North Dakota,3824
Dickey County,38021,1.69595927758403,North Dakota,4970
Divide County,38023,0.725505176052825,North Dakota,2369
Dunn County,38025,0.843341808549415,North Dakota,4387
Eddy County,38027,1.41716309584588,North Dakota,2313
Emmons County,38029,0.857256795792447,North Dakota,3352
Foster County,38031,1.99901516725355,North Dakota,3290
Golden Valley County,38033,0.72554998911702,North Dakota,1882
Grand Forks County,38035,18.9276221735599,North Dakota,70400
Grant County,38037,0.553851572497944,North Dakota,2380
Griggs County,38039,1.23432119502978,North Dakota,2266
Hettinger County,38041,0.878449452281907,North Dakota,2576
Kidder County,38043,0.702954020365038,North Dakota,2460
LaMoure County,38045,1.38141359058781,North Dakota,4100
Logan County,38047,0.74941875643218,North Dakota,1927
McHenry County,38049,1.22116722755205,North Dakota,5927
McIntosh County,38051,1.05127793966259,North Dakota,2654
McKenzie County,38053,1.75338081588635,North Dakota,12536
McLean County,38055,1.75786114272634,North Dakota,9608
Mercer County,38057,3.17347502424591,North Dakota,8570
Morton County,38059,6.1225449161909,North Dakota,30544
Mountrail County,38061,2.14744897585294,North Dakota,10152
Nelson County,38063,1.14834598045695,North Dakota,2920
Oliver County,38065,0.981672526624634,North Dakota,1837
Pembina County,38067,2.42147448337267,North Dakota,7016
Pierce County,38069,1.59603451917106,North Dakota,4210
Ramsey County,38071,3.75938343504136,North Dakota,11557
Ransom County,38073,2.40027492993507,North Dakota,5361
Renville County,38075,1.09836569079845,North Dakota,2495
Richland County,38077,4.3801330406787,North Dakota,16288
Rolette County,38079,6.24338972882285,North Dakota,14603
Sargent County,38081,1.7463308225589,North Dakota,3883
Sheridan County,38083,0.557880790336446,North Dakota,1405
Sioux County,38085,1.55733283129035,North Dakota,4413
Slope County,38087,0.223737516972433,North Dakota,704
Stark County,38089,8.93122458269547,North Dakota,30876
Steele County,38091,1.03544722265548,North Dakota,1910
Stutsman County,38093,3.6605656240347,North Dakota,21064
Towner County,38095,0.846399516903796,North Dakota,2246
Traill County,38097,3.59203720578654,North Dakota,8019
Walsh County,38099,3.2540982530479,North Dakota,10802
Ward County,38101,13.2409927690675,North Dakota,69034
Wells County,38103,1.23218211672348,North Dakota,4055
Williams County,38105,6.32886165573168,North Dakota,34061
Adams County,39001,18.4352832657619,Ohio,27878
Allen County,39003,99.4187048510773,Ohio,103642
Ashland County,39005,48.8167186426681,Ohio,53477
Ashtabula County,39007,53.969510513038,Ohio,98136
Athens County,39009,50.5494189637301,Ohio,65936
Auglaize County,39011,44.0397677833372,Ohio,45784
Belmont County,39013,49.6822326302004,Ohio,68472
Brown County,39015,34.4162569031064,Ohio,43679
Butler County,39017,313.016928547515,Ohio,378294
Carroll County,39019,26.9835271545014,Ohio,27578
Champaign County,39021,34.9782585111882,Ohio,38864
Clark County,39023,131.532624418752,Ohio,135198
Clermont County,39025,173.546761211324,Ohio,203216
Clinton County,39027,39.5809491899527,Ohio,41896
Columbiana County,39029,75.4912065490403,Ohio,104003
Coshocton County,39031,25.0402023481677,Ohio,36574
Crawford County,39033,40.3807481048616,Ohio,42021
Cuyahoga County,39035,1058.84554179091,Ohio,1253783
Darke County,39037,33.3967624359682,Ohio,51734
Defiance County,39039,35.920803152486,Ohio,38279
Delaware County,39041,171.642744547238,Ohio,197008
Erie County,39043,115.378291813948,Ohio,75136
Fairfield County,39045,117.045501579965,Ohio,152910
Fayette County,39047,27.2169304102825,Ohio,28645
Franklin County,39049,924.861776609585,Ohio,1275333
Fulton County,39051,40.2866052232372,Ohio,42305
Gallia County,39053,24.9894714626977,Ohio,30195
Geauga County,39055,90.6280966440329,Ohio,93961
Greene County,39057,154.778116514004,Ohio,165811
Guernsey County,39059,29.0352610741459,Ohio,39274
Hamilton County,39061,772.343285716782,Ohio,812037
Hancock County,39063,55.0034762792898,Ohio,75690
Hardin County,39065,25.8892677212745,Ohio,31542
Harrison County,39067,14.689559052584,Ohio,15307
Henry County,39069,25.3521825455523,Ohio,27316
Highland County,39071,30.0227579025062,Ohio,43007
Hocking County,39073,26.1126864497589,Ohio,28495
Holmes County,39075,40.0756258373345,Ohio,43859
Huron County,39077,45.9219106083933,Ohio,58457
Jackson County,39079,29.8769355392935,Ohio,32524
Jefferson County,39081,63.2768752227228,Ohio,66886
Knox County,39083,44.9762141181138,Ohio,61215
Lake County,39085,387.418666869148,Ohio,230052
Lawrence County,39087,51.627258098107,Ohio,60622
Licking County,39089,97.4780761782376,Ohio,172293
Logan County,39091,38.1576236022572,Ohio,45307
Lorain County,39093,241.08129509919,Ohio,306713
Lucas County,39095,489.983386240699,Ohio,432379
Madison County,39097,36.4592338086711,Ohio,43988
Mahoning County,39099,216.799598646393,Ohio,231064
Marion County,39101,62.4866796002159,Ohio,65344
Medina County,39103,162.411533121168,Ohio,177257
Meigs County,39105,20.7907325672252,Ohio,23160
Mercer County,39107,34.069635322217,Ohio,40806
Miami County,39109,99.5387828704605,Ohio,104800
Monroe County,39111,11.9374632477151,Ohio,14090
Montgomery County,39113,445.121569410134,Ohio,532034
Morgan County,39115,13.631412170575,Ohio,14702
Morrow County,39117,33.250908106961,Ohio,34976
Muskingum County,39119,50.0104346438388,Ohio,86076
Noble County,39121,14.0108159541253,Ohio,14443
Ottawa County,39123,61.7017232509669,Ohio,40709
Paulding County,39125,17.4973838295914,Ohio,18872
Perry County,39127,34.0591478932931,Ohio,35985
Pickaway County,39129,44.2306063834961,Ohio,57420
Pike County,39131,24.7420807984543,Ohio,28214
Portage County,39133,128.840192813669,Ohio,162644
Preble County,39135,37.5038261852716,Ohio,41207
Putnam County,39137,27.1799056026972,Ohio,33969
Richland County,39139,94.5956252450296,Ohio,121324
Ross County,39141,43.1661499194689,Ohio,77051
Sandusky County,39143,56.0538590289127,Ohio,59299
Scioto County,39145,48.3249408274934,Ohio,76377
Seneca County,39147,38.871129619404,Ohio,55475
Shelby County,39149,46.2124746528171,Ohio,48797
Stark County,39151,250.643525700289,Ohio,373475
Summit County,39153,506.751899703031,Ohio,541810
Trumbull County,39155,126.065067290577,Ohio,201794
Tuscarawas County,39157,62.9582105518037,Ohio,92526
Union County,39159,49.7698621862733,Ohio,55654
Van Wert County,39161,26.6876878943665,Ohio,28281
Vinton County,39163,12.27625097666,Ohio,13111
Warren County,39165,218.011116294097,Ohio,226564
Washington County,39167,37.0667193396819,Ohio,60671
Wayne County,39169,80.8630720650407,Ohio,116208
Williams County,39171,33.9016693590068,Ohio,36936
Wood County,39173,81.2845796687061,Ohio,129936
Wyandot County,39175,20.9788847852032,Ohio,22107
Adair County,40001,14.8826668996061,Oklahoma,22113
Alfalfa County,40003,2.60994613199965,Oklahoma,5857
Atoka County,40005,5.49121113491028,Oklahoma,13874
Beaver County,40007,1.15212295180398,Oklahoma,5415
Beckham County,40009,9.6849110416624,Oklahoma,22621
Blaine County,40011,4.00647787837379,Oklahoma,9634
Bryan County,40013,19.5328713830096,Oklahoma,45759
Caddo County,40015,8.86577162656269,Oklahoma,29342
Canadian County,40017,58.868559083503,Oklahoma,136710
Carter County,40019,22.7318465494414,Oklahoma,48406
Cherokee County,40021,25.0422685864231,Oklahoma,48599
Choctaw County,40023,7.46084930977573,Oklahoma,14886
Cimarron County,40025,0.460637105653088,Oklahoma,2189
Cleveland County,40027,198.271980515853,Oklahoma,276733
Coal County,40029,4.19817443094779,Oklahoma,5618
Comanche County,40031,44.2546763206507,Oklahoma,122561
Cotton County,40033,3.61840619087878,Oklahoma,5929
Craig County,40035,7.3497752977738,Oklahoma,14493
Creek County,40037,28.9159445309776,Oklahoma,71160
Custer County,40039,11.4051645722199,Oklahoma,29209
Delaware County,40041,22.0279633067946,Oklahoma,42112
Dewey County,40043,1.89982956473682,Oklahoma,4918
Ellis County,40045,1.27664665205341,Oklahoma,4072
Garfield County,40047,22.6848346622173,Oklahoma,62190
Garvin County,40049,13.393610153477,Oklahoma,27823
Grady County,40051,19.2024849748002,Oklahoma,54733
Grant County,40053,1.70431434430551,Oklahoma,4418
Greer County,40055,3.58910840936676,Oklahoma,5943
Harmon County,40057,1.95568775375475,Oklahoma,2721
Harper County,40059,1.42955819904818,Oklahoma,3847
Haskell County,40061,8.50792480949737,Oklahoma,12704
Hughes County,40063,6.45863432690585,Oklahoma,13460
Jackson County,40065,12.2105625150529,Oklahoma,25384
Jefferson County,40067,3.1663327134587,Oklahoma,6223
Johnston County,40069,6.63038684250686,Oklahoma,11041
Kay County,40071,18.8425197713252,Oklahoma,44880
Kingfisher County,40073,6.71464573540278,Oklahoma,15618
Kiowa County,40075,3.42346210109491,Oklahoma,9001
Latimer County,40077,5.61200867616007,Oklahoma,10495
Le Flore County,40079,12.1249510064788,Oklahoma,49909
Lincoln County,40081,14.1309667108902,Oklahoma,34854
Logan County,40083,23.9000738845215,Oklahoma,46044
Love County,40085,7.46146116435099,Oklahoma,9933
